Interval,Description,Agent,Int Agt ID,Adv,In Ans,In,Out Ans,Out,Tot Tlk (Seconds Value),Avg Tlk (Seconds Value),End On-Hold,Esc,Esc To,In Abnd,Max Concr,Out Fail,OvrFd In,OvrFd Off,All Ans,All,UnMon,Trans In,Trans Out,Unrtrnd,Ans <= 15s,Abnd <= 60s,Max Call (Seconds Value),Max Held (Seconds Value),Max Talk (Seconds Value),Tot Call (Seconds Value),Tot Held (Seconds Value),Tot Rng (Seconds Value),Alerting (Seconds Value),Available (Seconds Value),Busy (Seconds Value),Handling (Seconds Value),N/A (Seconds Value)
01/01/2026 (09:00:00 - 09:59:59),Nina Reed,440712872381.0,,0,11.0,13.0,0.0,0.0,1443.9070339917519,131.26427581743198,0,0,0,2.0,0,0.0,0,0,11.0,13.0,0,0,0,0,2.0,2.0,413.22477709557955,75.9988397747514,331.13370526982214,1710.0890162523845,199.16742969956638,67.01455256106613,55.10526844925902,1665.897132340435,1765.1942847016435,1710.0890162523845,168.90858295792148
01/01/2026 (09:00:00 - 09:59:59),Ella Scott,440738213751.0,,0,8.0,9.0,0.0,0.0,1797.1104784776442,224.63880980970552,0,0,0,1.0,0,0.0,0,0,8.0,9.0,0,0,0,0,1.0,1.0,694.0155049585682,54.49615960316324,632.0383186146669,1957.3479705275442,100.38927812399588,59.848213925904275,45.30137373910336,1483.3156337648288,2002.6493442666476,1957.3479705275442,114.03502196852365
01/01/2026 (09:00:00 - 09:59:59),Freya Wright,440705932682.0,,0,5.0,6.0,1.0,2.0,960.0721793732721,192.01443587465442,0,0,0,1.0,0,1.0,0,0,6.0,8.0,0,0,0,0,4.0,1.0,490.9053403067272,54.96364695547258,428.5764658415589,1054.0653927978171,57.167075876066356,44.19136505817431,24.07594472111555,2237.844610854547,1078.1413375189327,1054.0653927978171,284.0140516265201
01/01/2026 (10:00:00 - 10:59:59),Liam Turner,440710619180.0,,0,3.0,3.0,1.0,2.0,692.6524229049214,230.88414096830712,0,0,0,0.0,0,1.0,0,0,4.0,5.0,0,0,0,0,3.0,0.0,800.2113930544958,31.70113739045291,762.6196916897925,753.7366662522775,43.412551424604686,23.562255897001908,15.00624732966926,2746.414148354722,768.7429135819467,753.7366662522775,84.84293806333159
01/01/2026 (10:00:00 - 10:59:59),Nina Ward,440795892684.0,,0,7.0,7.0,0.0,0.0,1701.1447546305458,243.0206792329351,0,0,0,0.0,0,0.0,0,0,7.0,7.0,0,0,0,0,1.0,0.0,1068.6693890334589,137.30031170879255,924.2792255782963,1979.4843840420865,228.7106671869506,49.62896222459012,32.363625251862686,1435.205085608398,2011.8480092939492,1979.4843840420865,152.9469050976529
01/01/2026 (10:00:00 - 10:59:59),Ruby Bennett,440776845445.0,,0,9.0,10.0,0.0,0.0,1530.7879971174907,170.08755523527674,0,0,0,1.0,0,0.0,0,0,9.0,10.0,0,0,0,0,2.0,1.0,439.1439295162108,59.37572989421873,373.0356925725181,1758.554950030373,167.17438946761698,60.59256344526542,35.23057889536429,1681.8574211874825,1793.7855289257373,1758.554950030373,124.3570498867802
01/01/2026 (10:00:00 - 10:59:59),Theo Bennett,440797064732.0,,0,6.0,6.0,1.0,1.0,772.5837793355429,128.7639632225905,0,0,0,0.0,0,0.0,0,0,7.0,7.0,0,0,0,0,3.0,0.0,467.1664921423209,88.60705662945207,371.1499200522027,925.7782612298687,108.73738913032864,51.86660822466314,26.48018893550607,2496.7054063329842,952.2584501653747,925.7782612298687,151.0361435016414
01/01/2026 (10:00:00 - 10:59:59),Nina Reed,440712872381.0,,0,10.0,12.0,1.0,1.0,1559.7729797309082,155.97729797309083,0,0,0,2.0,0,0.0,0,0,11.0,13.0,0,0,0,0,1.0,2.0,821.5911499382141,249.68209426952995,568.9614596883466,2192.4346145486934,603.1856750144093,32.42355578371385,58.663593024829495,1271.844723988937,2251.098207573523,2192.4346145486934,77.05706843754027
01/01/2026 (10:00:00 - 10:59:59),Ella Scott,440738213751.0,,0,10.0,12.0,0.0,0.0,3584.418177645525,358.44181776455247,0,0,0,2.0,0,0.0,0,0,10.0,12.0,0,0,0,0,1.0,1.0,1146.9167331490003,88.97314577650941,1054.961604542873,3814.53469044433,200.29668450262747,29.819828296177832,35.30357068260731,0.0,3600.0,3600.0,67.69732655485085
01/01/2026 (10:00:00 - 10:59:59),Freya Wright,440705932682.0,,0,8.0,8.0,0.0,1.0,2223.3556654182526,277.91945817728157,0,0,0,0.0,0,1.0,0,0,8.0,9.0,0,0,0,0,1.0,0.0,1025.0094594005463,62.04187898148757,954.5315980975314,2391.0703367998485,100.22681280937638,67.48785857221961,26.90834779439257,922.4353047336152,2417.9786845942413,2391.0703367998485,259.5860106721435
01/01/2026 (11:00:00 - 11:59:59),Liam Turner,440710619180.0,,0,7.0,7.0,1.0,1.0,3488.4331955401212,498.34759936287446,0,0,0,0.0,0,0.0,0,0,8.0,8.0,0,0,0,0,3.0,0.0,1414.036211982933,95.16031869704295,1307.8488464663606,3709.3903208530073,143.7677975761779,88.2163745562379,28.329026489679272,0.0,3600.0,3600.0,219.78779921838475
01/01/2026 (11:00:00 - 11:59:59),Nina Ward,440795892684.0,,0,9.0,10.0,1.0,1.0,1766.5100535667248,196.2788948407472,0,0,0,1.0,0,0.0,0,0,10.0,11.0,0,0,0,0,2.0,1.0,682.8399083488536,52.24063250309122,625.775113337826,1940.0347836060887,130.10726746793685,48.24162507936344,38.71389373464718,1432.8272006235575,1978.7486773407359,1940.0347836060887,188.4241220357066
01/01/2026 (11:00:00 - 11:59:59),Ruby Bennett,440776845445.0,,0,3.0,3.0,1.0,1.0,726.0366562241072,242.01221874136905,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,661.0568716358295,88.93047913554808,567.2277345171107,846.7807526544452,106.04812248082638,19.594631932682468,9.72885770275526,2603.40082244278,856.5096103572005,846.7807526544452,140.08956720001987
01/01/2026 (11:00:00 - 11:59:59),Theo Bennett,440797064732.0,,0,6.0,6.0,3.0,3.0,2282.499790266249,380.41663171104153,0,0,0,0.0,0,0.0,0,0,9.0,9.0,0,0,0,0,2.0,0.0,1176.99660912666,130.23555378009468,1040.8475511866247,2559.053208530757,241.07239330486502,53.22153743946364,24.56956877980215,742.1485720589274,2583.622777310559,2559.053208530757,274.22865063051376
01/01/2026 (11:00:00 - 11:59:59),Nina Reed,440712872381.0,,0,10.0,13.0,0.0,0.0,2130.274927942559,213.02749279425586,0,0,0,3.0,0,0.0,0,0,10.0,13.0,0,0,0,0,1.0,1.0,777.094098730074,62.07330179969061,707.6972398642323,2387.342138960101,183.83164035603022,73.23557066151173,35.7175496545856,993.8365250752296,2423.0596886146864,2387.342138960101,183.10378631008405
01/01/2026 (11:00:00 - 11:59:59),Ella Scott,440738213751.0,,0,12.0,12.0,1.0,2.0,2727.5637420561943,227.29697850468284,0,0,0,0.0,0,1.0,0,0,13.0,14.0,0,0,0,0,1.0,0.0,747.4069001844763,73.75234892634853,668.7204051618197,3017.0441259150366,230.27063070314603,64.14389925200435,44.081134119798236,243.33523211498095,3061.125260034835,3017.0441259150366,295.53950785018424
01/01/2026 (11:00:00 - 11:59:59),Freya Wright,440705932682.0,,0,11.0,20.0,1.0,1.0,3474.470219474072,315.8609290430975,0,0,0,9.0,0,0.0,0,0,12.0,21.0,0,0,0,0,0.0,7.0,913.2318661729597,60.64353531419944,846.1333504121058,3787.823459354971,242.34845496769793,77.45976535985486,57.83294731634638,0.0,3600.0,3600.0,220.2500768420522
01/01/2026 (12:00:00 - 12:59:59),Liam Turner,440710619180.0,,0,11.0,12.0,0.0,0.0,2401.9610988420854,218.36009989473504,0,0,0,1.0,0,0.0,0,0,11.0,12.0,0,0,0,0,1.0,1.0,794.1848194569604,63.17251336047284,724.2354374172069,2667.3384268797267,190.83177256555334,74.54555547208767,52.40882606895742,584.447874692534,2719.747252948684,2667.3384268797267,295.804872358782
01/01/2026 (12:00:00 - 12:59:59),Nina Ward,440795892684.0,,0,4.0,4.0,1.0,1.0,1246.1232281285565,311.53080703213914,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,781.367010092329,95.9846957663409,677.6194249627993,1408.7591563949713,131.58437081365958,38.81444681594413,17.77238422736177,1915.6356916018456,1426.531540622333,1408.7591563949713,257.83276777582137
01/01/2026 (12:00:00 - 12:59:59),Ruby Bennett,440776845445.0,,0,4.0,5.0,0.0,0.0,752.8202978498781,188.20507446246953,0,0,0,1.0,0,0.0,0,0,4.0,5.0,0,0,0,0,2.0,0.0,610.5517538507133,55.21593163119067,548.9726341078581,840.7083453444975,62.43529504796112,25.452752446658234,16.85662983766653,2508.8144432771355,857.5649751821641,840.7083453444975,233.6205815407008
01/01/2026 (12:00:00 - 12:59:59),Theo Bennett,440797064732.0,,0,8.0,11.0,2.0,2.0,1748.036121665736,218.504515208217,0,0,0,3.0,0,0.0,0,0,10.0,13.0,0,0,0,0,0.0,3.0,554.4700032336593,53.85725941262953,494.27881202918906,1907.5444112478838,108.83683524742177,63.33931791840755,27.56663705930239,1528.2034968138432,1935.1110483071861,1907.5444112478838,136.68545487897052
01/01/2026 (12:00:00 - 12:59:59),Nina Reed,440712872381.0,,0,10.0,13.0,0.0,0.0,4106.609877121179,410.6609877121179,0,0,0,3.0,0,0.0,0,0,10.0,13.0,0,0,0,0,1.0,3.0,1061.90794997276,90.84277370914123,964.5558946507956,4411.657330926668,239.95463767725772,65.09281612823088,41.39171897172611,0.0,3600.0,3600.0,284.5087454215611
01/01/2026 (12:00:00 - 12:59:59),Ella Scott,440738213751.0,,0,12.0,14.0,2.0,2.0,2134.0954501015067,177.8412875084589,0,0,0,2.0,0,0.0,0,0,14.0,16.0,0,0,0,0,2.0,1.0,709.5825587276114,126.27704197190076,576.0668086103047,2530.9978777564706,310.037929910093,101.34191403568292,38.01174719650881,732.0984097102639,2569.0096249529793,2530.9978777564706,298.8919653367568
01/01/2026 (12:00:00 - 12:59:59),Freya Wright,440705932682.0,,0,14.0,17.0,3.0,3.0,5145.174223270467,367.5124445193191,0,0,0,3.0,0,0.0,0,0,17.0,20.0,0,0,0,0,1.0,3.0,956.8231495036284,71.68931871350361,879.4071993656603,5434.033437043094,208.68637383012143,97.35273421589892,62.77587530697573,0.0,3600.0,3600.0,83.39792300649921
01/01/2026 (13:00:00 - 13:59:59),Liam Turner,440710619180.0,,0,11.0,17.0,1.0,1.0,3699.774268319477,336.34311530177064,0,0,0,6.0,0,0.0,0,0,12.0,18.0,0,0,0,0,0.0,5.0,1333.880809029266,184.4732210477646,1143.5895249602859,4549.697813731874,785.9248521790272,69.81675625458459,41.328335813030755,0.0,3600.0,3600.0,264.252745337256
01/01/2026 (13:00:00 - 13:59:59),Nina Ward,440795892684.0,,0,8.0,8.0,1.0,1.0,3560.248558967754,445.03106987096925,0,0,0,0.0,0,0.0,0,0,9.0,9.0,0,0,0,0,4.0,0.0,1564.128849926506,58.9952154769072,1497.572893158168,3810.0371852050266,189.30269590582571,68.0466716228781,44.26806604487121,0.0,3600.0,3600.0,229.1390251273582
01/01/2026 (13:00:00 - 13:59:59),Ruby Bennett,440776845445.0,,0,6.0,6.0,1.0,1.0,901.1914572513972,150.1985762085662,0,0,0,0.0,0,0.0,0,0,7.0,7.0,0,0,0,0,2.0,0.0,465.96948060623185,104.64559458030045,355.36108172885804,1092.777111161382,155.80882812754447,41.739630079513766,24.492337518588325,2327.104803466235,1117.2694486799703,1092.777111161382,155.62574785379516
01/01/2026 (13:00:00 - 13:59:59),Theo Bennett,440797064732.0,,0,9.0,14.0,2.0,3.0,2768.132263441295,307.5702514934772,0,0,0,5.0,0,1.0,0,0,11.0,17.0,0,0,0,0,0.0,3.0,772.6107315971708,104.66817870886268,662.8964419370433,3006.9276235713673,193.3803615686897,55.507220463912844,33.54216858490626,488.0673959636957,3040.469792156274,3006.9276235713673,71.46281188003054
01/01/2026 (13:00:00 - 13:59:59),Nina Reed,440712872381.0,,0,10.0,13.0,0.0,0.0,3849.361887359297,384.9361887359297,0,0,0,3.0,0,0.0,0,0,10.0,13.0,0,0,0,0,0.0,2.0,1443.3052324453058,78.45284038648597,1356.3211648447937,4153.188085430246,218.5139259306885,85.31227214026124,44.15551686511047,0.0,3600.0,3600.0,265.9914973666663
01/01/2026 (13:00:00 - 13:59:59),Ella Scott,440738213751.0,,0,4.0,4.0,0.0,0.0,1716.8314566963272,429.2078641740818,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,4.0,0.0,1621.5316939953975,72.42917903765685,1542.659496267235,1835.85478679003,93.25125533168064,25.772074762022054,17.360896443779318,1544.5853025608485,1853.2156832338092,1835.85478679003,202.19901420534234
01/01/2026 (13:00:00 - 13:59:59),Freya Wright,440705932682.0,,0,11.0,12.0,1.0,1.0,2540.9460511707002,230.99509556097274,0,0,0,1.0,0,0.0,0,0,12.0,13.0,0,0,0,0,1.0,1.0,953.7462462489185,30.243080268528832,916.2715710976889,2782.004491579225,161.51089669881645,86.77913859240904,34.50247184156893,676.971354451111,2816.506963420794,2782.004491579225,106.52168212809515
01/01/2026 (14:00:00 - 14:59:59),Liam Turner,440710619180.0,,0,12.0,16.0,3.0,3.0,3609.8015875600368,300.8167989633364,0,0,0,4.0,0,0.0,0,0,15.0,19.0,0,0,0,0,1.0,3.0,1268.2053736599123,132.0362773274541,1128.5863100520123,4077.9357977712607,377.1407748458729,113.74179420668791,56.95452365836583,0.0,3600.0,3600.0,72.70515418123495
01/01/2026 (14:00:00 - 14:59:59),Nina Ward,440795892684.0,,0,9.0,11.0,1.0,1.0,4383.0991399334725,487.0110155481636,0,0,0,2.0,0,0.0,0,0,10.0,12.0,0,0,0,0,3.0,2.0,1162.1978590725041,56.30371125495716,1095.4583328813776,4630.315291262086,153.29381690308904,104.35814936169461,38.117263363959964,0.0,3600.0,3600.0,206.30408999671786
01/01/2026 (14:00:00 - 14:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,0.0,0.0,1549.453356465037,387.3633391162592,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,1.0,0.0,1382.2466950994246,73.43487949795228,1298.491072144721,1684.6854339940917,93.94910370205038,41.282973827004405,13.867511066670517,1789.718629598169,1698.552945060762,1684.6854339940917,111.72842534106888
01/01/2026 (14:00:00 - 14:59:59),Theo Bennett,440797064732.0,,0,8.0,11.0,2.0,2.0,926.7232323417114,115.84040404271393,0,0,0,3.0,0,0.0,0,0,10.0,13.0,0,0,0,0,0.0,3.0,561.5330921705734,94.35723317703878,461.90851603825956,1123.3645916640612,154.50261568015014,52.67342955274957,25.931664871469195,2171.615827448518,1149.2962565355303,1123.3645916640612,279.0879160159519
01/01/2026 (14:00:00 - 14:59:59),Nina Reed,440712872381.0,,0,10.0,12.0,0.0,0.0,2592.007941406705,259.2007941406705,0,0,0,2.0,0,0.0,0,0,10.0,12.0,0,0,0,0,1.0,2.0,995.9189740029042,47.276222880186424,942.5741643535396,2770.7350945232265,118.0412854247396,60.68586769178168,57.60729869686809,492.48633160638815,2828.3423932200944,2770.7350945232265,279.1712751735174
01/01/2026 (14:00:00 - 14:59:59),Ella Scott,440738213751.0,,0,8.0,11.0,0.0,0.0,1575.5277572512132,196.94096965640165,0,0,0,3.0,0,0.0,0,0,8.0,11.0,0,0,0,0,1.0,3.0,602.5770458966783,68.39404888096428,530.7828485599866,1716.8457308704692,114.11678597343669,27.201187645819275,29.84835274783461,1771.5123553491744,1746.694083618304,1716.8457308704692,81.79356103252172
01/01/2026 (14:00:00 - 14:59:59),Freya Wright,440705932682.0,,0,6.0,10.0,1.0,2.0,1319.6411734404023,219.9401955734004,0,0,0,4.0,0,1.0,0,0,7.0,12.0,0,0,0,0,1.0,1.0,516.1646619069774,39.58747709774682,471.0433230925195,1442.5192847366186,89.67494099594992,38.73703201697725,26.75630728970649,1853.620192194746,1469.275592026325,1442.5192847366186,277.1042157789286
01/01/2026 (15:00:00 - 15:59:59),Liam Turner,440710619180.0,,0,5.0,6.0,1.0,1.0,1126.4864880898035,225.29729761796068,0,0,0,1.0,0,0.0,0,0,6.0,7.0,0,0,0,0,2.0,1.0,586.7253031518062,51.66099555554863,526.658054473909,1267.4177535845924,98.89999988304655,50.43751873409108,25.819312567405195,2038.5846174836395,1293.2370661519976,1267.4177535845924,268.1783163643629
01/01/2026 (15:00:00 - 15:59:59),Nina Ward,440795892684.0,,0,4.0,4.0,0.0,0.0,757.3779512953382,189.34448782383456,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,3.0,0.0,503.27375322149356,50.35884602156312,445.68567557177005,875.9176959043363,89.62281809635664,28.916926512641496,16.586561963705964,2499.182626046729,892.5042578680423,875.9176959043363,208.31311608522873
01/01/2026 (15:00:00 - 15:59:59),Ruby Bennett,440776845445.0,,0,6.0,6.0,0.0,0.0,1048.4047068860293,174.73411781433822,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,5.0,0.0,624.849621142022,25.72183256157434,592.6660524390767,1141.0690914757936,53.89396774153852,38.77041684822571,27.720570849071954,2325.329846285418,1168.7896623248655,1141.0690914757936,105.88049138971674
01/01/2026 (15:00:00 - 15:59:59),Theo Bennett,440797064732.0,,0,9.0,11.0,0.0,0.0,1586.1038044752556,176.23375605280617,0,0,0,2.0,0,0.0,0,0,9.0,11.0,0,0,0,0,1.0,2.0,578.2173866480161,34.4494483527401,539.7857829498395,1724.4995149242607,102.55631234007598,35.83939810892906,47.05466650710112,1583.0537118955447,1771.5541814313617,1724.4995149242607,245.3921066730937
01/01/2026 (15:00:00 - 15:59:59),Nina Reed,440712872381.0,,0,10.0,14.0,1.0,1.0,1982.5353498173602,198.253534981736,0,0,0,4.0,0,0.0,0,0,11.0,15.0,0,0,0,0,1.0,2.0,631.8507226165733,107.42282662860835,519.6777170268758,2256.9451689756065,226.90802954735588,52.25196857197964,52.07908916718978,1025.4789617401236,2309.0242581427965,2256.9451689756065,265.49678011707994
01/01/2026 (15:00:00 - 15:59:59),Ella Scott,440738213751.0,,0,8.0,11.0,3.0,3.0,1571.190662038026,196.39883275475324,0,0,0,3.0,0,0.0,0,0,11.0,14.0,0,0,0,0,1.0,2.0,799.4659245961897,42.65827841176514,753.4465744466378,1738.480718318065,140.4014823777443,36.9717891156554,30.692153342447845,1657.684346100388,1769.172871660513,1738.480718318065,173.14278223909898
01/01/2026 (15:00:00 - 15:59:59),Freya Wright,440705932682.0,,0,6.0,8.0,0.0,0.0,1443.12650269815,240.521083783025,0,0,0,2.0,0,0.0,0,0,6.0,8.0,0,0,0,0,3.0,1.0,717.3322734810382,80.29404509594299,632.4920982342776,1571.8854736240967,101.48219002104105,27.27678090490555,23.46905306406125,1837.693852675983,1595.3545266881579,1571.8854736240967,166.95162063585911
01/01/2026 (16:00:00 - 16:59:59),Liam Turner,440710619180.0,,0,6.0,7.0,0.0,0.0,1158.195785064992,193.0326308441653,0,0,0,1.0,0,0.0,0,0,6.0,7.0,0,0,0,0,3.0,1.0,603.7657288937131,125.26141095332696,474.7978626504363,1375.5843702969034,195.14985349221195,22.238731739699517,22.164965491025537,2098.622626483453,1397.7493357879289,1375.5843702969034,103.6280377286179
01/01/2026 (16:00:00 - 16:59:59),Nina Ward,440795892684.0,,0,4.0,5.0,2.0,4.0,742.6979939738357,185.6744984934589,0,0,0,1.0,0,2.0,0,0,6.0,9.0,0,0,0,0,3.0,1.0,574.7538593713207,108.32837062162702,463.0832727089362,858.0824175103688,102.01555937350342,20.053296244544775,18.22924929885732,2507.979963408172,876.3116668092262,858.0824175103688,215.70836978260203
01/01/2026 (16:00:00 - 16:59:59),Ruby Bennett,440776845445.0,,0,4.0,4.0,0.0,0.0,932.2263443075977,233.05658607689944,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,948.7753020462995,39.36253970150573,901.4554122625578,1025.1445035466243,61.088758910082674,31.829400328943887,23.205638451874066,2270.8596050052297,1048.3501419984984,1025.1445035466243,280.7902529962717
01/01/2026 (16:00:00 - 16:59:59),Theo Bennett,440797064732.0,,0,10.0,11.0,0.0,0.0,2431.5215108360762,243.1521510836076,0,0,0,1.0,0,0.0,0,0,10.0,11.0,0,0,0,0,2.0,0.0,1002.4566182463815,94.06191824247898,901.3457637160624,2721.4127249441663,219.40185122968916,70.48936287840102,38.34565781592987,776.9848423180015,2759.758382760096,2721.4127249441663,63.25677492190245
01/01/2026 (16:00:00 - 16:59:59),Nina Reed,440712872381.0,,0,4.0,5.0,0.0,0.0,1543.8285354064956,385.9571338516239,0,0,0,1.0,0,0.0,0,0,4.0,5.0,0,0,0,0,3.0,1.0,1378.6388014906881,146.304894842561,1224.826408893524,1734.6545489592286,160.7960225343204,30.029991018412584,18.651836391864045,1701.0623611230176,1753.3063853510926,1734.6545489592286,145.63125352588997
01/01/2026 (16:00:00 - 16:59:59),Ella Scott,440738213751.0,,0,3.0,3.0,2.0,2.0,502.7026729937573,167.56755766458576,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,1.0,0.0,393.1442108480595,39.51237993031912,346.8037290386318,551.1108524229883,27.923873791905137,34.14050939554295,9.419620142928158,2933.579784584904,560.5304725659164,551.1108524229883,105.88974284918024
01/01/2026 (16:00:00 - 16:59:59),Freya Wright,440705932682.0,,0,8.0,10.0,0.0,0.0,1860.3077559794767,232.5384694974346,0,0,0,2.0,0,0.0,0,0,8.0,10.0,0,0,0,0,3.0,1.0,539.2541888386278,43.37969279810263,490.53725039242426,1998.7744140662405,95.76869290195715,42.697965184806556,35.759661445717256,1446.160679632025,2034.5340755119578,1998.7744140662405,119.30524485601717
01/01/2026 (17:00:00 - 17:59:59),Liam Turner,440710619180.0,,0,4.0,4.0,0.0,0.0,910.9145213695346,227.72863034238364,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,4.0,0.0,671.2794319331082,47.293306000189986,619.0990728608909,985.2466992201437,54.78396556250022,19.54821228810883,13.784166700655705,2526.800682421832,999.0308659207994,985.2466992201437,74.16845165736885
01/01/2026 (17:00:00 - 17:59:59),Nina Ward,440795892684.0,,0,3.0,3.0,2.0,2.0,229.36043948118555,76.45347982706186,0,0,0,0.0,0,0.0,0,0,5.0,5.0,0,0,0,0,3.0,0.0,243.92961390160306,28.720537599219078,208.86729421291676,275.1191316488985,26.733345899311214,31.70891044733613,16.837985670193493,3141.2043867038856,291.957117319092,275.1191316488985,166.83849597702246
01/01/2026 (17:00:00 - 17:59:59),Ruby Bennett,440776845445.0,,0,5.0,6.0,1.0,1.0,1174.2002328488404,234.84004656976808,0,0,0,1.0,0,0.0,0,0,6.0,7.0,0,0,0,0,2.0,0.0,551.7032326092307,33.80760452583729,513.8294281374774,1259.4095234678834,64.87829088946334,24.397199675495663,24.085929788990697,2252.8669601228526,1283.495453256874,1259.4095234678834,63.63758662027354
01/01/2026 (17:00:00 - 17:59:59),Theo Bennett,440797064732.0,,0,4.0,4.0,0.0,0.0,556.721590566703,139.18039764167574,0,0,0,0.0,0,0.0,0,0,4.0,4.0,0,0,0,0,2.0,0.0,883.1605631598642,343.52291075078546,533.1767156815383,946.7610154184913,364.195677941627,25.843746910161347,13.51206277385846,2551.3094981204435,960.2730781923498,946.7610154184913,88.41742368720688
01/01/2026 (17:00:00 - 17:59:59),Nina Reed,440712872381.0,,0,4.0,6.0,0.0,0.0,2074.7131016389912,518.6782754097478,0,0,0,2.0,0,0.0,0,0,4.0,6.0,0,0,0,0,2.0,2.0,1989.381039839453,60.75228382182388,1922.8313530516818,2170.171868286025,72.26915478324575,23.18961186378843,22.34293833634875,1172.7357838255907,2192.5148066223737,2170.171868286025,234.74940955203567
01/01/2026 (17:00:00 - 17:59:59),Ella Scott,440738213751.0,,0,9.0,10.0,0.0,0.0,1348.591671562822,149.8435190625358,0,0,0,1.0,0,0.0,0,0,9.0,10.0,0,0,0,0,1.0,1.0,476.17477482543995,101.95128852688116,367.9009681895133,1632.912355796095,227.41802125186337,56.90266298140936,53.47449800581886,1783.1164703710772,1686.3868538019137,1632.912355796095,130.49667582700908
01/01/2026 (17:00:00 - 17:59:59),Freya Wright,440705932682.0,,0,6.0,6.0,0.0,0.0,1587.963562121079,264.6605936868465,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,2.0,0.0,656.2201410133554,56.939376704490925,594.1613882679652,1710.3510954691965,91.67127710272216,30.71625624539577,25.716766801222313,1569.7417265822778,1736.0678622704188,1710.3510954691965,294.1904111473035
01/01/2026 (18:00:00 - 18:59:59),Liam Turner,440710619180.0,,0,6.0,6.0,0.0,0.0,1681.4487869146574,280.24146448577625,0,0,0,0.0,0,0.0,0,0,6.0,6.0,0,0,0,0,2.0,0.0,1156.5760278436844,64.81373165695844,1086.7859638238035,1826.1896042967476,114.88282320455579,29.857994177534373,32.02655827650238,1607.5320260299593,1858.21616257325,1826.1896042967476,134.2518113967907
01/01/2026 (18:00:00 - 18:59:59),Nina Ward,440795892684.0,,0,3.0,3.0,0.0,0.0,525.2319966288825,175.07733220962749,0,0,0,0.0,0,0.0,0,0,3.0,3.0,0,0,0,0,3.0,0.0,642.8015299741936,137.0268601896507,495.11857665496905,656.2644321567603,99.0641561391563,31.968279388721555,13.71488700561636,2813.027159865159,669.9793191623767,656.2644321567603,116.9935209724645
